customer_id,transaction_date,transaction_value
C101255,2024-03-16,9.75
C101611,2023-10-18,343.9
C101946,2023-08-02,75.95
C100019,2023-07-01,69.44
C100873,2024-05-18,27.17
C100576,2024-02-15,214.08
C101593,2025-05-19,81.14
C100657,2023-01-21,64.48
C101033,2024-12-19,36.53
C100524,2023-04-04,32.12
C101564,2024-11-02,5.61
C100121,2025-08-25,8.06
C101406,2023-07-22,27.12
C101115,2023-07-07,62.02
C100142,2024-04-18,126.91
C101645,2025-07-16,18.43
C101603,2024-08-03,45.64
C101114,2023-10-21,5.01
C101485,2025-10-04,21.86
C101923,2025-04-30,143.14
C100363,2023-10-03,53.1
C101222,2024-05-02,31.45
C101508,2025-05-24,3.96
C100051,2025-01-12,3.38
C100120,2023-03-01,20.96
C100900,2024-01-17,66.08
C101632,2023-10-29,6.75
C101819,2023-05-27,137.3
C101960,2025-02-05,21.17
C101652,2023-10-26,7.89
C101767,2024-08-31,14.47
C100849,2023-01-15,65.91
C100313,2024-12-28,1.0
C101435,2025-04-04,129.02
C100117,2024-08-19,23.19
C101988,2023-02-17,110.74
C100999,2025-03-05,29.76
C100399,2023-12-29,51.39
C100013,2024-08-15,1.83
C100623,2025-02-21,68.42
C100557,2023-06-03,4.71
C100431,2024-07-01,7.76
C100353,2025-07-19,6.53
C101635,2024-04-04,3.1
C101885,2024-02-03,14.12
C100477,2025-05-17,27.84
C101125,2023-03-08,35.2
C100925,2023-04-12,95.8
C101846,2025-10-13,26.84
C101057,2023-05-19,10.6
C100882,2024-04-06,24.53
C101580,2025-01-24,17.07
C101589,2025-10-15,41.0
C100275,2024-11-02,2.03
C100683,2025-05-02,31.14
C101439,2025-05-09,10.75
C100395,2024-10-19,115.76
C100331,2025-08-14,21.13
C100794,2024-11-27,13.47
C100347,2023-10-14,10.63
C100138,2024-06-02,12.48
C101612,2025-01-21,2.36
C100163,2023-09-28,139.9
C101544,2024-06-13,35.53
C100325,2023-07-24,23.2
C100061,2023-03-07,43.61
C100135,2023-03-20,16.06
C101353,2023-01-22,47.1
C101238,2025-05-11,7.83
C101464,2025-02-06,20.44
C100799,2025-04-23,8.24
C100851,2024-11-29,15.64
C100844,2024-06-22,4.77
C101100,2023-11-01,130.61
C100822,2025-08-01,181.73
C101164,2024-02-25,14.41
C100175,2025-09-21,42.35
C101547,2025-05-18,73.11
C100847,2023-03-05,4.71
C101200,2023-02-19,26.02
C100291,2024-12-29,27.14
C101618,2025-08-28,22.88
C100594,2025-04-11,28.73
C101480,2024-10-11,27.6
C100546,2025-06-01,83.86
C100296,2024-05-12,8.09
C100596,2023-11-01,27.8
C101610,2025-06-29,5.41
C100182,2024-11-11,26.48
C100323,2024-08-06,106.73
C100405,2024-10-22,23.42
C101312,2023-04-15,65.4
C100323,2024-12-25,126.31
C100693,2023-09-18,74.04
C100759,2024-09-02,64.5
C100877,2023-11-28,139.18
C100953,2023-09-19,45.88
C101117,2025-07-23,42.82
C101715,2025-09-23,8.14
C101005,2024-08-21,1.94
C101690,2024-09-29,24.43
C101362,2023-11-19,192.49
C101440,2023-08-06,48.18
C101506,2024-01-17,26.1
C101522,2023-03-22,39.57
C100316,2024-02-10,11.1
C100156,2025-05-30,56.5
C100088,2025-01-25,21.79
C100624,2024-03-13,44.77
C101546,2023-11-09,1.84
C101089,2024-07-22,9.29
C100011,2023-07-20,64.09
C101085,2023-01-28,63.53
C100432,2024-04-27,42.6
C100713,2025-10-07,20.81
C101362,2023-07-30,6.16
C101867,2023-02-11,1.1
C100933,2025-05-29,3.3
C101353,2024-06-03,59.34
C101293,2023-07-26,43.2
C101728,2024-11-30,9.8
C101145,2024-02-21,38.22
C100808,2024-10-30,61.58
C100872,2023-04-03,283.63
C101957,2023-06-15,33.34
C101598,2025-03-20,10.58
C100504,2024-10-04,65.02
C100800,2024-02-27,5.1
C100379,2023-11-10,90.96
C101978,2024-11-21,6.06
C101167,2023-02-04,7.98
C100393,2024-05-19,106.28
C100777,2025-07-09,194.84
C100524,2024-07-15,47.03
C101224,2024-09-19,8.1
C100281,2024-10-21,10.98
C101815,2025-07-18,39.45
C101859,2023-08-24,17.99
C100035,2023-11-27,83.0
C101755,2025-03-03,42.13
C100237,2025-08-16,119.96
C101142,2023-09-03,28.49
C101331,2023-11-08,83.25
C101701,2023-04-14,130.66
C100517,2024-03-22,17.45
C101972,2024-02-03,126.24
C101597,2025-05-29,5.73
C100295,2023-01-15,41.83
C100423,2024-10-31,156.43
C101970,2023-09-24,28.91
C101511,2023-02-05,30.91
C100196,2023-03-25,245.19
C101216,2024-10-13,58.6
C100240,2024-10-13,22.0
C101708,2023-10-24,19.83
C100782,2023-09-20,41.47
C100306,2023-01-23,81.15
C101990,2023-11-27,27.27
C100327,2024-03-28,21.29
C101411,2023-05-13,7.8
C100884,2024-03-10,123.34
C100038,2023-12-21,10.02
C101880,2024-07-01,48.03
C101464,2023-07-19,3.43
C101299,2025-08-27,4.32
C100556,2024-04-19,16.39
C100299,2024-04-03,168.37
C101010,2024-05-31,170.74
C100624,2025-01-09,7.59
C100283,2023-11-15,71.8
C100270,2023-10-09,32.16
C101397,2023-05-06,23.79
C101813,2023-04-13,9.98
C100907,2025-05-18,19.87
C101875,2023-10-30,244.06
C100912,2024-04-07,24.3
C100620,2023-09-04,22.22
C100034,2024-02-12,174.45
C101273,2023-10-28,4.83
C101432,2024-01-19,85.76
C101334,2023-09-26,53.09
C100939,2024-06-06,22.94
C101889,2024-01-16,61.42
C101568,2023-01-09,145.56
C100124,2024-02-22,26.14
C100634,2023-03-19,158.92
C100821,2023-09-07,17.63
C100377,2025-02-10,69.98
C101592,2025-08-14,56.3
C100017,2024-08-23,140.86
C101261,2023-05-26,66.55
C100874,2024-01-30,2.93
C101173,2024-09-24,115.14
C101775,2023-07-11,5.3
C101237,2023-10-31,14.06
C101079,2024-09-10,84.62
C100000,2024-06-21,28.28
C100791,2024-07-15,24.05
C101301,2025-01-12,2.14
C101543,2023-09-22,13.26
C100638,2023-11-28,201.61
C100155,2025-07-25,152.68
C100385,2023-12-16,81.3
C101206,2024-12-24,126.19
C101337,2024-12-29,19.51
C101583,2025-02-09,23.24
C100554,2023-08-23,1.26
C101515,2024-10-05,9.85
C100523,2025-09-22,6.27
C101010,2023-12-12,62.93
C101667,2025-04-06,47.33
C101540,2023-08-08,2.95
C100980,2024-01-13,12.13
C100829,2023-11-01,12.02
C100237,2025-04-20,109.55
C100255,2024-01-22,80.93
C101503,2023-07-03,115.1
C101560,2025-04-01,11.52
C101876,2025-01-16,1.0
C101362,2024-06-12,55.33
C101670,2023-12-30,80.9
C100566,2025-03-16,17.57
C101932,2023-05-22,52.13
C101509,2025-09-04,38.34
C101454,2025-09-08,74.68
C101678,2024-11-28,38.97
C100259,2025-10-05,2.57
C100798,2023-12-13,171.72
C100409,2025-06-12,10.7
C101933,2025-01-12,81.13
C100366,2025-01-01,10.92
C100977,2023-08-22,3.63
C100997,2025-05-19,8.19
C101752,2025-01-25,53.81
C101135,2024-04-17,2.38
C101386,2023-01-31,18.59
C100620,2025-05-31,141.2
C100927,2025-05-13,8.29
C101481,2023-06-09,245.06
C101339,2025-03-15,5.87
C101481,2023-07-13,21.41
C100035,2024-06-29,2.66
C101182,2025-01-20,30.87
C101087,2024-04-10,10.97
C101401,2023-11-20,81.99
C100900,2025-02-28,39.73
C101646,2023-03-03,127.79
C100533,2023-12-16,26.25
C100913,2023-04-06,28.77
C100687,2025-04-13,48.19
C100018,2025-05-15,1.18
C101096,2024-03-21,9.27
C100907,2024-06-12,31.21
C100189,2025-05-15,28.22
C100292,2023-12-06,14.27
C101902,2024-10-30,13.3
C101895,2023-03-27,132.68
C101470,2025-08-14,20.93
C101838,2023-01-21,36.24
C100845,2023-12-10,41.69
C101166,2024-12-31,49.56
C100457,2024-12-05,50.16
C101862,2023-03-20,35.58
C100996,2024-09-27,51.78
C101868,2024-08-22,33.61
C101101,2025-02-21,62.54
C100497,2023-04-13,127.52
C101168,2025-08-23,82.08
C101890,2024-01-27,52.82
C100861,2024-03-09,41.49
C100945,2024-02-28,22.44
C100418,2024-08-27,29.88
C100135,2024-10-08,29.68
C100244,2025-04-05,93.23
C100756,2023-01-05,25.68
C100757,2025-08-23,53.29
C100685,2023-09-21,48.12
C100985,2023-01-08,122.23
C100054,2023-03-01,173.85
C101646,2024-05-02,68.0
C100315,2023-09-10,30.77
C101166,2024-10-05,25.13
C101769,2025-09-27,48.29
C101837,2023-12-27,9.06
C101245,2023-08-14,9.12
C100008,2024-11-25,1.0
C100095,2024-02-27,59.47
C100044,2024-01-25,44.62
C101568,2023-05-11,18.12
C100853,2024-03-25,135.96
C100186,2024-01-30,30.73
C101467,2023-04-23,92.84
C100655,2023-12-25,4.87
C100539,2024-03-19,10.66
C100610,2025-09-05,33.02
C100430,2024-07-03,29.81
C101780,2023-09-03,52.29
C100943,2023-05-07,51.88
C101497,2023-08-09,1.0
C101495,2024-11-14,6.03
C100774,2025-08-03,2.62
C101985,2023-03-28,22.72
C101499,2025-07-20,32.97
C101004,2024-12-07,32.6
C101046,2025-07-21,61.47
C101423,2025-02-25,57.13
C101454,2023-05-06,8.87
C100385,2025-06-20,1.0
C101619,2025-10-07,2.84
C100355,2023-08-28,26.34
C100077,2024-08-24,9.2
C100927,2023-10-31,13.74
C101009,2025-01-23,15.86
C100968,2023-03-17,83.76
C100578,2023-06-02,50.54
C101934,2023-03-13,42.78
C101857,2025-02-26,1.0
C100824,2023-07-01,37.58
C101880,2025-03-03,12.67
C101137,2025-03-23,29.24
C101088,2025-07-24,2.82
C101620,2023-07-11,20.47
C100981,2023-12-24,70.97
C101772,2023-11-24,18.93
C101454,2025-02-13,29.0
C100099,2024-06-29,26.47
C100617,2023-03-03,43.55
C100098,2025-07-17,14.35
C100482,2025-08-11,76.83
C100278,2024-08-16,48.15
C101642,2023-01-13,5.54
C101209,2025-08-08,41.79
C101418,2024-05-20,56.1
C101595,2024-06-21,59.4
C101820,2025-05-18,22.83
C101298,2023-03-05,19.02
C101102,2023-12-09,49.77
C100883,2025-09-01,16.11
C101969,2023-03-19,3.63
C100892,2023-12-21,2.19
C100908,2025-03-29,200.26
C101060,2025-07-27,44.09
C101120,2025-04-20,128.19
C100112,2024-04-29,2.34
C100909,2023-12-07,107.78
C100281,2024-03-09,79.38
C101757,2023-04-03,31.23
C101724,2024-08-22,64.24
C101770,2023-05-29,5.5
C100567,2023-11-11,117.74
C100911,2023-03-14,33.91
C100635,2023-02-09,94.12
C100822,2025-01-29,19.9
C101135,2025-02-18,194.18
C101543,2025-06-11,144.32
C100613,2023-03-18,242.5
C101608,2025-06-05,115.36
C100875,2023-08-05,23.12
C100530,2023-06-19,75.07
C100424,2025-09-23,8.32
C100804,2023-03-24,70.43
C100515,2023-03-26,27.09
C100919,2023-05-07,23.43
C100020,2024-10-09,29.75
C101018,2024-12-20,9.68
C100722,2025-06-13,37.19
C100322,2023-05-29,29.18
C101477,2023-08-27,21.97
C101107,2024-02-14,12.74
C100469,2024-03-27,50.29
C100717,2023-06-02,210.1
C100688,2023-02-19,14.15
C100755,2024-05-15,51.67
C101867,2025-06-10,77.86
C101097,2023-08-09,20.48
C100629,2024-01-04,17.32
C101800,2024-02-16,117.96
C100194,2024-02-09,37.74
C101461,2025-07-10,106.38
C101833,2025-05-23,41.28
C101527,2025-02-06,2.7
C101012,2024-10-19,25.46
C101368,2025-04-26,6.51
C101005,2024-02-20,20.36
C101147,2025-08-29,39.14
C100908,2023-04-07,12.35
C101364,2025-05-06,26.65
C101996,2024-05-07,46.16
C100996,2023-01-11,59.48
C101480,2025-07-23,25.76
C100670,2025-08-01,105.67
C101476,2023-11-11,1.83
C100694,2023-08-11,44.04
C101748,2023-09-11,48.04
C101011,2025-02-20,1.7
C100183,2025-01-23,37.91
C101645,2024-01-12,27.28
C100502,2024-10-01,30.84
C100422,2025-05-30,6.25
C100699,2023-01-16,5.67
C100951,2023-08-21,14.0
C101437,2025-02-07,3.89
C100718,2024-04-19,27.15
C101130,2025-10-15,33.53
C101609,2025-03-01,4.87
C101226,2024-09-17,40.98
C101205,2023-10-15,26.22
C100157,2023-09-09,2.97
C101456,2023-07-24,29.74
C100644,2025-07-18,302.67
C101745,2023-09-09,11.84
C100114,2024-03-08,26.47
C101482,2025-09-24,62.66
C101831,2024-10-04,211.98
C101265,2024-03-06,125.4
C100037,2025-03-24,48.39
C101397,2023-09-25,22.41
C101046,2024-06-02,51.74
C100509,2024-04-27,25.37
C101471,2024-05-19,24.44
C101433,2024-08-19,123.22
C101926,2025-09-09,67.39
C100735,2023-03-15,143.68
C100673,2025-02-09,29.86
C100822,2023-06-02,42.99
C101135,2023-02-05,87.83
C100107,2024-12-30,87.43
C101937,2024-12-15,18.05
C101771,2023-08-08,46.77
C100303,2023-06-22,35.9
C100879,2024-09-29,71.47
C100958,2024-10-04,1.0
C101046,2024-11-04,13.06
C100615,2024-08-17,54.2
C100712,2023-01-22,97.83
C101563,2023-12-20,82.32
C101902,2023-05-01,3.0
C101032,2023-07-26,33.18
C101039,2024-10-30,2.75
C100214,2025-06-18,40.81
C100878,2025-01-22,38.73
C101411,2023-11-04,18.22
C101567,2024-12-25,19.53
C100296,2023-06-11,163.96
C101837,2023-02-21,40.38
C101844,2024-10-30,8.61
C101169,2025-09-16,31.0
C100059,2024-11-01,15.96
C100057,2023-06-14,85.18
C101897,2024-09-12,147.66
C101903,2024-09-01,45.29
C101480,2024-03-14,39.55
C100242,2023-11-12,130.22
C101917,2024-10-03,48.39
C100709,2024-03-14,204.49
C101900,2023-12-07,36.3
C101008,2024-12-07,63.6
C100582,2024-07-13,97.58
C100612,2023-08-06,23.45
C101073,2025-07-20,67.28
C101203,2023-08-22,75.22
C100323,2025-08-23,67.27
C101622,2024-12-27,132.52
C101821,2025-08-05,1.25
C101433,2024-01-09,202.9
C100147,2023-09-28,11.49
C100757,2025-06-30,19.44
C101069,2025-03-15,24.28
C101068,2025-07-05,8.01
C101284,2023-08-02,44.77
C100429,2025-10-17,9.92
C100001,2023-06-24,3.36
C101450,2023-05-17,51.38
C100271,2024-10-24,30.66
C100712,2024-11-19,5.24
C100037,2025-06-17,20.93
C101015,2024-03-23,122.15
C100842,2024-04-12,293.25
C101824,2025-05-28,111.33
C100493,2025-04-30,150.4
C101106,2024-09-14,75.96
C100233,2023-02-09,24.86
C101596,2023-06-08,38.65
C100135,2024-07-14,28.35
C100415,2024-04-19,76.87
C101531,2023-06-07,229.67
C101128,2024-03-13,16.9
C100896,2023-01-10,79.96
C100788,2024-07-12,33.43
C101055,2023-04-02,68.67
C101026,2025-02-12,13.21
C100885,2025-06-15,107.23
C100561,2023-01-29,89.79
C100715,2024-10-08,136.02
C101770,2023-11-02,105.85
C100733,2024-07-04,8.73
C101570,2025-04-20,57.55
C100080,2023-06-29,58.56
C101078,2025-05-23,73.78
C100410,2024-10-06,8.28
C100553,2024-07-01,3.18
C101914,2025-05-28,16.32
C100987,2025-10-01,6.31
C101335,2025-02-04,124.17
C100661,2023-08-09,1.89
C100098,2023-10-06,71.23
C101089,2024-04-19,12.49
C101606,2024-11-15,35.39
C101221,2024-05-08,30.2
C100749,2024-01-24,85.22
C101576,2023-06-26,32.44
C101570,2024-08-05,163.1
C100197,2025-06-06,5.43
C101027,2024-10-17,88.45
C101959,2025-04-19,10.84
C101237,2024-03-05,89.18
C100403,2025-09-25,54.44
C100494,2023-05-08,97.48
C101152,2025-10-19,192.19
C101695,2023-05-19,109.51
C101374,2025-07-26,5.19
C100531,2024-10-24,10.08
C101895,2024-03-06,207.88
C100833,2023-09-23,104.2
C100502,2023-05-03,52.36
C100183,2023-04-30,39.56
C100903,2024-12-20,58.92
C101678,2024-09-21,13.09
C101353,2024-05-28,10.33
C100791,2023-06-05,41.85
C101573,2024-04-08,49.2
C101794,2025-04-16,219.68
C101646,2025-06-30,35.27
C101593,2023-03-31,96.44
C100615,2023-07-13,10.65
C100725,2023-05-09,8.75
C100272,2023-10-09,50.96
C100917,2025-09-22,6.94
C101869,2023-06-27,20.34
C101973,2024-11-14,8.5
C100312,2024-07-13,22.27
C100019,2025-07-14,35.19
C100743,2024-02-15,44.93
C100136,2024-12-30,198.55
C100121,2024-06-30,102.0
C101089,2025-01-27,1.4
C101669,2025-09-27,55.46
C100226,2024-02-20,15.68
C100177,2025-02-18,8.39
C100075,2024-10-25,114.15
C101792,2024-08-01,30.13
C101458,2025-02-01,71.54
C100949,2023-11-24,32.08
C100455,2023-05-11,4.88
C101452,2025-04-16,17.02
C101372,2023-08-07,21.66
C101297,2023-05-03,68.96
C101889,2024-06-27,32.3
C101235,2025-10-04,94.62
C100961,2025-01-04,66.15
C101326,2024-10-04,82.41
C100551,2023-10-23,19.58
C101924,2023-11-04,18.7
C100717,2024-02-22,34.51
C100704,2025-10-17,5.12
C100630,2023-09-01,19.55
C101679,2023-07-28,114.27
C101770,2024-09-26,13.08
C101691,2024-05-26,48.29
C101977,2025-06-07,75.38
C101272,2023-09-26,83.47
C100617,2025-07-13,24.37
C101488,2025-07-16,12.71
C100785,2023-07-29,14.14
C100436,2023-05-10,181.89
C100956,2025-02-20,22.73
C100267,2024-09-03,67.27
C100517,2024-01-05,80.1
C101069,2023-04-20,71.91
C100464,2025-08-30,75.07
C101434,2024-07-29,3.3
C101336,2025-01-01,56.23
C100193,2024-01-20,39.91
C100636,2023-06-24,16.79
C101079,2023-02-07,55.13
C101243,2025-08-07,26.56
C101413,2023-03-16,42.46
C101242,2024-01-28,1.08
C101907,2023-04-19,16.9
C101439,2023-10-28,14.96
C101372,2024-06-02,48.48
C101708,2023-12-23,83.65
C101513,2025-02-23,23.97
C100818,2024-08-11,33.84
C101637,2025-04-26,19.35
C100901,2024-04-17,155.59
C100227,2023-05-31,58.61
C101348,2023-10-20,11.77
C100399,2024-04-07,5.31
C101978,2023-02-10,6.99
C101602,2024-05-23,82.4
C100917,2024-03-22,211.35
C100174,2024-01-06,98.23
C100783,2024-05-30,18.85
C100228,2025-04-02,98.81
C101648,2024-05-26,11.84
C101652,2025-10-01,20.36
C101019,2024-08-11,6.61
C100376,2025-06-01,41.72
C100138,2023-10-17,150.25
C101046,2023-02-16,91.18
C100975,2025-04-06,38.14
C100716,2024-09-05,10.14
C100985,2024-05-28,48.91
C101146,2024-11-02,4.03
C100640,2023-03-18,5.84
C101274,2025-06-11,21.56
C100790,2023-03-04,36.91
C101058,2025-03-09,23.48
C101336,2023-01-11,16.8
C100701,2023-04-12,3.61
C101647,2023-04-18,99.95
C100950,2023-10-25,10.16
C101600,2024-08-11,48.19
C100785,2023-09-27,42.87
C100761,2025-05-24,4.02
C101125,2025-08-12,113.46
C100318,2025-02-24,53.64
C100155,2025-03-20,18.39
C101546,2024-10-15,44.65
C100170,2025-05-18,3.22
C101634,2025-05-10,122.78
C100538,2025-07-01,97.97
C101098,2023-11-08,19.33
C100824,2025-02-17,41.54
C101593,2025-01-11,9.28
C101040,2024-07-30,7.15
C100664,2024-12-04,28.02
C101049,2023-01-03,18.84
C101622,2024-06-30,38.48
C100735,2023-05-08,21.16
C101193,2023-12-13,2.23
C101989,2024-11-06,7.97
C101687,2023-09-30,77.74
C100731,2025-03-29,77.23
C100416,2025-05-23,39.75
C100107,2023-04-14,13.71
C101433,2024-04-21,4.33
C100370,2024-09-13,133.28
C100644,2024-12-13,25.65
C100615,2025-05-13,52.23
C101156,2025-02-19,22.22
C101956,2023-06-05,26.55
C100057,2024-12-06,3.51
C101039,2023-05-23,48.04
C101967,2024-12-15,22.47
C100664,2025-06-05,59.32
C100198,2023-01-15,4.26
C101912,2024-10-25,58.4
C101255,2023-03-23,19.71
C101744,2023-04-20,1.0
C100868,2025-01-12,47.34
C100734,2023-09-22,39.25
C100434,2024-06-01,8.1
C101504,2023-10-28,30.89
C100833,2024-04-09,14.2
C100559,2024-03-19,11.01
C100512,2024-02-29,13.25
C101728,2025-07-29,91.74
C101770,2024-08-05,36.23
C101061,2023-12-01,26.76
C100985,2024-07-15,130.62
C101414,2025-05-21,14.33
C100317,2025-03-05,41.29
C100753,2023-01-23,13.27
C100750,2025-10-14,159.95
C100232,2023-07-29,27.12
C100602,2025-08-08,4.75
C100163,2023-10-04,10.59
C100416,2025-04-13,7.11
C100442,2025-03-11,70.41
C100371,2025-04-21,16.79
C100878,2024-10-19,3.33
C101672,2023-07-04,25.49
C101266,2023-11-02,48.85
C101573,2023-11-23,51.72
C101036,2025-04-27,1.0
C101654,2024-05-01,61.2
C100108,2025-06-11,72.64
C101090,2024-03-22,30.01
C101084,2025-10-07,137.84
C100060,2025-09-19,10.26
C101623,2025-06-16,73.24
C101389,2023-10-09,12.3
C100845,2023-08-20,35.24
C101100,2024-03-15,139.74
C100121,2023-05-08,79.05
C100483,2023-04-26,88.09
C100589,2023-09-02,58.53
C101257,2025-09-24,6.21
C101190,2024-04-12,5.96
C100061,2024-12-03,28.13
C101612,2025-03-08,194.39
C101404,2023-06-21,107.92
C100977,2024-06-22,13.3
C101281,2023-09-10,28.19
C101778,2024-08-08,40.47
C101586,2023-02-26,58.17
C101935,2024-06-10,148.61
C100309,2024-02-15,39.91
C101278,2025-08-01,2.25
C101536,2025-07-01,4.74
C101746,2023-04-18,14.04
C100501,2023-01-22,14.34
C100843,2025-10-13,1.0
C100605,2025-03-20,76.56
C101522,2024-04-02,9.97
C100646,2023-04-26,64.87
C101107,2024-09-04,26.88
C100156,2025-05-08,97.87
C100580,2023-11-27,28.81
C100818,2023-12-11,10.04
C101144,2023-03-21,30.45
C100796,2024-02-02,27.34
C100843,2025-03-21,41.8
C101676,2023-03-23,3.38
C100409,2023-10-30,66.1
C100747,2024-05-20,17.73
C100592,2025-08-09,28.0
C101396,2024-09-17,84.93
C100360,2023-08-02,35.07
C101712,2025-04-19,15.49
C100989,2023-03-08,33.27
C101448,2023-05-03,9.01
C100248,2023-12-03,66.81
C100124,2023-11-04,4.0
C101682,2024-05-29,73.42
C100915,2024-07-31,447.96
C101297,2024-09-08,22.64
C101839,2025-08-25,17.39
C100862,2024-06-19,21.15
C101218,2024-11-17,51.52
C100425,2023-01-24,29.36
C101615,2023-09-24,1.73
C100683,2024-10-02,164.81
C101367,2025-07-10,12.7
C101315,2024-12-31,1.0
C101574,2025-07-22,7.3
C101405,2023-12-19,34.12
C100369,2024-02-13,34.37
C101710,2025-09-14,14.63
C100999,2025-05-13,20.92
C101065,2023-02-25,75.53
C101639,2025-07-18,4.57
C100426,2024-02-20,56.9
C100967,2023-07-09,21.28
C100862,2025-01-07,21.35
C101470,2025-01-21,111.32
C100658,2024-01-26,22.02
C101424,2024-01-12,24.99
C101070,2024-10-29,83.88
C101406,2025-03-14,98.13
C101849,2024-07-24,9.51
C100941,2024-02-07,41.59
C100367,2023-05-11,50.98
C100960,2023-03-08,37.74
C101495,2024-06-03,108.01
C101597,2023-05-22,14.11
C101947,2025-02-02,13.63
C101611,2024-01-11,87.93
C101909,2023-02-10,27.56
C100317,2025-01-09,141.75
C101916,2024-12-11,73.19
C101619,2024-01-03,17.67
C100766,2023-06-08,30.18
C101945,2024-05-08,26.39
C101758,2024-12-11,20.49
C101656,2025-01-08,9.61
C100410,2024-12-21,78.68
C101047,2025-09-06,24.88
C101914,2023-07-28,89.1
C100520,2024-11-26,103.4
C100247,2025-02-20,44.79
C100626,2023-06-30,23.25
C100465,2023-02-15,176.29
C101164,2023-05-31,115.97
C101499,2024-06-20,84.49
C101012,2023-07-21,17.84
C100085,2024-03-02,32.83
C101383,2023-08-29,44.31
C101872,2025-02-17,118.72
C100600,2025-10-13,204.37
C100497,2023-12-20,112.05
C101901,2024-01-01,13.74
C101067,2025-01-28,64.82
C101839,2023-09-04,33.59
C100545,2024-04-16,41.79
C100082,2023-05-16,99.03
C100773,2023-01-01,106.97
C101118,2025-03-21,81.71
C101580,2023-01-08,25.21
C100076,2024-06-22,61.73
C101862,2025-01-04,122.43
C100158,2025-06-11,49.9
C100245,2024-10-26,3.54
C101314,2023-08-07,10.37
C100284,2024-05-30,79.26
C101939,2025-04-27,71.7
C100167,2025-08-23,9.16
C100424,2023-09-16,156.09
C100872,2025-02-04,242.37
C101190,2024-07-17,18.49
C101275,2023-06-19,76.01
C101962,2023-06-20,43.91
C100764,2024-07-02,45.36
C101701,2025-05-08,16.72
C100122,2024-08-14,100.34
C101191,2023-03-17,6.36
C100704,2025-08-31,8.22
C101955,2024-08-17,102.65
C101949,2023-01-18,11.99
C100094,2025-09-09,22.94
C100660,2023-02-16,1.0
C101803,2025-08-26,40.05
C100984,2025-05-09,48.78
C101142,2023-02-12,56.31
C101022,2024-02-05,1.0
C101007,2024-05-31,88.74
C100610,2024-07-30,14.52
C101016,2024-11-14,55.62
C101312,2023-01-21,62.97
C100127,2024-11-14,169.14
C100719,2024-12-27,24.78
C100787,2025-03-02,148.06
C100771,2023-02-26,47.9
C100000,2023-07-07,18.14
C100452,2023-05-10,134.89
C100839,2025-07-28,30.6
C100461,2023-03-19,14.16
C101553,2024-03-09,5.08
C100369,2025-06-12,29.6
C101925,2024-05-14,45.73
C100572,2024-05-22,5.28
C101890,2024-02-16,47.9
C100708,2025-09-12,43.19
C101417,2025-06-14,82.27
C101080,2025-02-18,9.81
C100938,2025-07-13,39.44
C100914,2023-12-07,90.61
C100167,2024-04-11,56.16
C101641,2025-04-02,82.25
C100084,2024-06-06,285.64
C100560,2024-12-27,3.52
C101711,2024-07-02,7.05
C100610,2024-09-21,122.23
C100124,2024-12-25,2.58
C101455,2024-05-22,21.84
C101569,2023-12-27,45.74
C100868,2024-10-18,83.94
C101890,2025-05-13,97.95
C101931,2024-10-05,159.78
C101339,2025-10-10,13.01
C100959,2025-05-30,60.36
C100880,2024-06-22,110.04
C101310,2025-10-02,130.73
C101559,2023-07-28,12.31
C100665,2024-04-01,62.28
C101168,2023-12-30,83.58
C100966,2025-04-15,39.92
C101728,2025-10-08,68.57
C100352,2023-09-08,106.64
C101768,2024-03-10,176.46
C100708,2023-07-07,7.73
C101770,2025-10-21,4.4
C101142,2025-10-09,46.46
C100440,2023-05-08,12.06
C100830,2024-05-31,83.69
C101008,2024-07-26,12.64
C101245,2025-09-25,25.49
C101523,2024-08-27,16.57
